,movieId,imdbId,tmdbId,wikidataURI
5732,30707,0405159,70,Q184255
5733,30745,0361668,12487,Q1540614
5734,30749,0395169,205,Q223884
5735,30793,0367594,118,Q218235
5736,30803,0423866,1280,Q489818
5737,30810,0362270,421,Q1151947
5738,30812,0338751,2567,Q201924
5739,30816,0293508,9833,Q276407
5740,30818,0363473,6478,Q162458
5741,30820,0361127,9692,Q120105
5742,30822,0385267,1901,Q1138876
5743,30825,0290002,693,Q740489
5744,30846,0364961,842,Q757976
5745,30848,0369672,9953,Q958142
5746,30850,0379889,11162,Q673821
5747,30883,0396592,15045,Q2608391
5748,30890,0345032,42420,Q1052682
5749,30892,0390123,1853,Q11663744
5750,30894,0375210,11804,Q740414
5751,30898,0365885,11354,Q59566
5752,30994,0081063,47876,Q3212040
5753,31000,0092035,66600,Q970964
5754,31030,0040458,43442,Q1498445
5755,31038,0090037,33766,Q3425600
5756,31049,0098042,120328,Q4186153
5757,31083,0104804,39472,Q1888524
5758,31086,0070246,34326,Q2517358
5759,31101,0326208,18927,Q3290017
5760,31114,0373024,25350,Q1659640
5761,31116,0034167,16442,Q939424
5762,31123,0310203,7229,Q749169
5763,31150,0076929,16220,Q3235590
5764,31162,0352520,10609,Q581733
5765,31184,0401233,11633,Q1230691
5766,31193,0076363,13716,Q498434
5767,31221,0357277,9947,Q610159
5768,31223,0376105,6439,Q1165633
5769,31225,0393162,7214,Q1104158
5770,31260,0029942,42390,Q727016
5771,31297,0026421,43892,Q1079463
5772,31309,0054248,8422,Q427186
5773,31364,0353969,11423,Q488169
5774,31367,0109402,10694,Q1754410
5775,31410,0363163,613,Q152857
5776,31420,0398712,8978,Q1167735
5777,31422,0368578,11637,Q582120
5778,31424,0369226,12142,Q701977
5779,31427,0382077,11096,Q1124080
5780,31431,0357507,8968,Q834584
5781,31433,0372532,6961,Q1027175
5782,31435,0417791,31165,Q1664541
5783,31437,0408664,2517,Q612298
5784,31445,0362590,11413,Q622928
5785,31522,0079095,661,Q699490
5786,31545,0054407,29259,Q1113049
5787,31553,0106761,2436,Q2532981
5788,31590,0046451,27430,Q2605493
5789,31610,0363290,34561,Q987697
5790,31617,0054847,16638,Q945883
5791,31658,0347149,4935,Q29011
5792,31660,0348121,8953,Q1315185
5793,31664,0184526,10951,Q60794
5794,31685,0386588,8488,Q943338
5795,31692,0327210,32588,Q7882771
5796,31694,0361411,57825,Q1354148
5797,31696,0360486,561,Q219150
5798,31698,0362165,10214,Q459398
5799,31700,0317132,17880,Q2060606
5800,31702,0424227,8340,Q1278929
5801,31737,0058997,1942,Q1009708
5802,31804,0403358,3040,Q1045388
5803,31851,0024601,43128,Q1217678
5804,31867,0331933,13498,Q1194283
5805,31878,0373074,9470,Q470759
5806,31903,0288330,19765,Q1679422
5807,31909,0104139,37527,Q1253891
5808,31921,0075194,29578,Q1737987
5809,31923,0072281,2926,Q303235
5810,31925,0073639,54302,Q821815
5811,31952,0373981,5204,Q1073297
5812,31973,0039417,8016,Q540624
5813,32009,0422093,16186,Q252097
5814,32011,0257516,10012,Q978927
5815,32017,0395699,10022,Q1192363
5816,32019,0377471,4551,Q572903
5817,32022,0424129,30856,Q5619208
5818,32029,0340163,2026,Q328320
5819,32031,0358082,9928,Q756238
5820,32058,0101590,15771,Q1168375
5821,32060,0017739,76804,Q2336169
5822,32116,0087835,38148,Q3349849
5823,32139,0058886,36815,Q1824915
5824,32160,0025919,31835,Q1788051
5825,32179,0051378,1093,Q950893
5826,32213,0377713,438,Q676435
5827,32234,0076245,42222,Q1166180
5828,32243,0345853,11196,Q1428455
5829,32289,0396652,13374,Q587029
5830,32291,0378947,9688,Q1354121
5831,32294,0347540,228890,Q100548826
5832,32296,0385307,10040,Q572221
5833,32298,0372237,11638,Q255137
5834,32300,0367631,540,Q758734
5835,32302,0430289,77120,Q4657649
5836,32314,0374639,48463,Q32241
5837,32371,0040202,26038,Q2715975
5838,32387,0060277,19884,Q1637652
5839,32392,0292886,37748,Q270988
5840,32440,0102095,22434,Q1812211
5841,32442,0109936,12778,Q253107
5842,32456,0110008,15283,Q167206
5843,32460,0119472,158,Q166355
5844,32469,0048801,5996,Q1539276
5845,32511,0064451,44154,Q704780
5846,32515,0096409,28448,Q1786299
5847,32554,0113799,42994,Q564403
5848,32582,0424565,17592,Q7774884
5849,32584,0357110,17113,Q2092105
5850,32587,0401792,187,Q192115
5851,32589,0388500,14177,Q813464
5852,32596,0318649,7364,Q1331014
5853,32598,0332047,11431,Q1304902
5854,32600,0377059,,
5855,32620,0356999,51945,Q1405305
5856,32632,0070022,26332,Q1763806
5857,32649,0076085,42229,Q249782
5858,32657,0093488,49565,Q836580
5859,32659,0274155,2029,Q444066
5860,32666,0376717,44181,Q6973974
5861,32728,0074806,19971,Q1169837
5862,32743,0235712,9674,Q1337009
5863,32770,0386342,3875,Q990857
5864,32799,0022183,9653,Q161845
5865,32862,0063821,39225,Q1195579
5866,32875,0040497,4595,Q29867
5867,32892,0056111,31442,Q147878
5868,32898,0000417,775,Q244971
5869,32906,0075404,50183,Q760053
5870,32914,0319970,7342,Q1045023
5871,32917,0055805,45267,Q18409
5872,33004,0371724,7453,Q836821
5873,33085,0384806,10065,Q471054
5874,33090,0277909,30863,Q3234048
5875,33124,0384369,9393,Q819084
5876,33126,0079180,16972,Q1305081
5877,33132,0403537,13409,Q7603477
5878,33138,0362004,13073,Q1537305
5879,33145,0391304,8976,Q75546
5880,33148,0388183,27360,Q859917
5881,33154,0413845,13020,
5882,33158,0329774,11679,Q283696
5883,33162,0320661,1495,Q207698
5884,33164,0397065,10066,Q679679
5885,33166,0375679,1640,Q188000
5886,33171,0370986,11171,Q1421068
5887,33188,0089601,14750,Q4519748
5888,33201,0177747,53116,Q426830
5889,33237,0028216,43881,Q130769
5890,33294,0090248,9463,Q2416674
5891,33310,0387892,26810,Q2399393
5892,33312,0019777,20625,Q581117
5893,33421,0342272,10913,Q682695
5894,33435,0379357,38643,Q6682296
5895,33437,0342258,10027,Q470507
5896,33493,0121766,1895,Q42051
5897,33495,0384642,9981,Q284086
5898,33499,0369735,4379,Q682904
5899,33558,0337721,14694,Q610168
5900,33564,0055913,20271,Q1365174
5901,33615,0351283,953,Q174555
5902,33629,0106233,13064,Q4242745
5903,33639,0438205,14358,Q6725978
5904,33644,0449086,12700,Q1238102
5905,33646,0398165,9291,Q1131669
5906,33649,0384504,19316,Q1470314
5907,33660,0352248,921,Q647546
5908,33669,0403508,9779,Q40119
5909,33672,0355702,9787,Q836622
5910,33677,0436727,23825,Q7354669
5911,33679,0356910,787,Q191040
5912,33681,0424774,14199,Q656357
5913,33683,0338095,10226,Q587407
5914,33725,0388139,12109,Q128503
5915,33779,0184424,13589,Q5307057
5916,33781,0043949,11620,Q938137
5917,33794,0372784,272,Q166262
5918,33801,0399102,15767,Q431660
5919,33815,0380623,15648,Q1474655
5920,33826,0384488,25248,Q835723
5921,33830,0400497,11451,Q641492
5922,33834,0418819,11683,Q1500141
5923,33836,0374536,9722,Q1356410
5924,33838,0436724,2287,Q2627652
5925,33880,0415978,1382,Q2559560
5926,33893,0395125,9534,Q2566971
5927,33896,0420251,33908,Q484291
5928,33903,0408777,276,Q157975
5929,33966,0106613,12574,Q1961779
5930,34018,0031060,22553,Q1214743
5931,34048,0407304,74,Q202028
5932,34072,0428803,1667,Q330113
5933,34129,0376108,7233,Q188335
5934,34143,0382628,9009,Q1166244
5935,34148,0411270,1553,Q931671
5936,34150,0120667,9738,Q224130
5937,34153,0436613,14278,Q4385060
5938,34162,0396269,9522,Q238866
5939,34164,0361693,14922,Q1584284
5940,34271,0410097,10476,Q1474263
5941,34292,0099740,11309,Q1230682
5942,34312,0330111,31063,Q857410
5943,34319,0399201,1635,Q224069
5944,34321,0408524,13341,Q1211837
5945,34323,0395584,1696,Q1534510
5946,34326,0403217,1665,Q526162
5947,34330,0368089,9775,Q979675
5948,34332,0405325,11459,Q858508
5949,34334,0382992,10048,Q1148499
5950,34336,0417001,11648,Q151811
5951,34338,0436078,15258,Q3281221
5952,34359,0060453,42719,Q647945
5953,34397,0193364,37632,Q891973
5954,34405,0379786,16320,Q691611
5955,34437,0412019,308,Q192301
5956,34450,0098019,25074,Q1851982
5957,34482,0043362,39946,Q1628022
5958,34520,0377818,6519,Q2306995
5959,34523,0406650,13919,Q1410288
5960,34528,0418773,1444,Q565009
5961,34530,0367652,11453,Q1201654
5962,34532,0397101,9913,Q1199793
5963,34534,0430105,8292,Q1411345
5964,34536,0326905,13922,Q1584444
5965,34540,0381505,14166,Q638799
5966,34542,0427312,501,Q1067409
5967,34800,0089839,17824,Q671593
5968,34811,0396184,11328,Q1126097
5969,35015,0361715,15907,Q1946639
5970,35347,0047834,11848,Q2299779
5971,35807,0049830,43313,Q1171405
5972,35836,0405422,6957,Q1139794
5973,35957,0421239,11460,Q599430
5974,36276,0387898,445,Q383173
5975,36289,0133385,9564,Q314642
5976,36363,0091341,20874,Q1415194
5977,36397,0361089,14175,Q2009674
5978,36401,0355295,4442,Q707880
5979,36477,0401244,13169,Q3519895
5980,36509,0402901,9042,Q1027834
5981,36517,0387131,1985,Q645168
5982,36519,0388482,9335,Q841114
5983,36525,0425123,9007,Q75539
5984,36527,0377107,9777,Q804163
5985,36529,0399295,1830,Q308681
5986,36533,0384286,10092,Q1142206
5987,36535,0404030,340,Q313659
5988,36537,0318761,1546,Q2139961
5989,36708,0385690,65215,Q684288
5990,36850,0095403,10753,Q378013
5991,36931,0386005,11636,Q863762
5992,37211,0032536,22575,Q427090
5993,37240,0436971,14286,Q1462630
5994,37380,0419706,8814,Q755523
5995,37382,0421054,9923,Q32910
5996,37384,0348333,7553,Q303862
5997,37386,0402022,8202,Q2919862
5998,37444,0087289,3118,Q1760713
5999,37475,0350261,1947,Q238858
6000,37477,0399327,9074,Q1754344
6001,37495,0430651,16133,Q2665450
6002,37545,0080149,10319,Q2142377
6003,37720,0404032,8643,Q845204
6004,37727,0408790,9315,Q638386
6005,37729,0121164,3933,Q164417
6006,37731,0385002,8923,Q1133132
6007,37733,0399146,59,Q300439
6008,37736,0380599,257,Q861202
6009,37739,0388980,15487,Q1171320
6010,37741,0379725,398,Q463615
6011,37830,0385700,647,Q387674
6012,37844,0403455,14544,Q2120775
6013,37853,0378109,11968,Q1130297
6014,37857,0366780,14517,Q512576
6015,38038,0312004,533,Q318428
6016,38061,0373469,5236,Q1423695
6017,38095,0456912,11344,Q485462
6018,38159,0095467,31056,Q80660
6019,38164,0032194,43807,Q1602612
6020,38198,0424024,10700,Q695908
6021,38294,0402057,5471,Q818604
6022,38304,0367555,19082,Q1760695
6023,38388,0380389,9763,Q869862
6024,38583,0092240,10017,Q1665929
6025,38798,0388125,11931,Q169012
6026,38886,0367089,10707,Q1197427
6027,38992,0417217,9910,Q1171541
6028,39183,0388795,142,Q160618
6029,39231,0368709,9621,Q113052
6030,39234,0395972,9701,Q725423
6031,39292,0433383,3291,Q319061
6032,39307,0418647,12920,Q625488
6033,39381,0421238,16608,Q180337
6034,39400,0432291,791,Q1697426
6035,39414,0338427,2610,Q2005056
6036,39427,0371257,8066,Q936808
6037,39435,0386140,1656,Q947737
6038,39444,0384680,6963,Q60296
6039,39446,0432348,215,Q270410
6040,39449,0387514,2313,Q1123917
6041,39516,0330702,16729,Q1107144
6042,39715,0436058,8274,Q261044
6043,39801,0425661,42000,Q2754817
6044,39869,0342735,1951,Q1141731
6045,40148,0365686,10851,Q583869
6046,40278,0418763,25,Q848785
6047,40339,0371606,9982,Q270940
6048,40412,0419677,12877,Q886739
6049,40414,0424205,11661,Q72090
6050,40478,0069005,38761,Q3235162
6051,40491,0098532,7974,Q1169861
6052,40578,0200768,46917,Q3506702
6053,40581,0433400,10033,Q1292187
6054,40583,0365737,231,Q687040
6055,40597,0328132,68098,Q689505
6056,40614,0398017,8999,Q743258
6057,40617,0381966,8555,Q696611
6058,40629,0414387,4348,Q270385
6059,40697,0105946,,
6060,40723,0416315,9885,Q1633106
6061,40732,0435625,9392,Q1367317
6062,40815,0330373,674,Q102225
6063,40819,0358273,69,Q154077
6064,40826,0294870,1833,Q1049095
6065,40851,0406375,6795,Q148326
6066,40870,0401085,11421,Q1022379
6067,40946,0422528,16156,Q7422770
6068,40955,0411195,1420,Q903819
6069,40959,0400525,9005,Q784116
6070,40962,0443295,13499,Q1183268
6071,40966,0375920,7548,Q633307
6072,41014,0065143,20345,Q699586
6073,41285,0416320,116,Q733677
6074,41527,0445620,67,Q309459
6075,41566,0363771,411,Q485803
6076,41569,0360717,254,Q160215
6077,41571,0397535,1904,Q45839
6078,41573,0356680,9043,Q1064838
6079,41617,0285175,14695,Q522235
6080,41627,0061847,27031,Q2437042
6081,41712,0202559,22908,Q726544
6082,41716,0365485,9515,Q697672
6083,41724,0473107,29595,Q3282877
6084,41769,0392465,23478,Q250836
6085,41828,0060474,8290,Q487789
6086,41863,0419294,8053,Q954949
6087,41997,0408306,612,Q152456
6088,42002,0395251,9899,Q2119348
6089,42004,0407265,546,Q742614
6090,42007,0398375,2800,Q1330571
6091,42009,0452598,9641,Q911128
6092,42011,0369441,7552,Q132266
6093,42013,0267891,9927,Q1156530
6094,42015,0402894,9681,Q942958
6095,42018,0413015,10773,Q1423667
6096,42176,0066498,88953,Q1057788
6097,42191,0091455,13925,Q914155
6098,42285,0116075,9568,Q601947
6099,42418,0402399,11400,Q28193
6100,42422,0370754,37910,Q264812
6101,42556,0057812,14241,Q839916
6102,42559,0059673,79406,Q3175495
6103,42602,0444608,38785,Q7719769
6104,42632,0451094,4550,Q495134
6105,42638,0338075,16433,Q734610
6106,42718,0414852,10045,Q70069
6107,42723,0450278,1690,Q842720
6108,42725,0456554,9900,Q1543028
6109,42728,0375154,9044,Q310729
6110,42730,0385726,9918,Q1279412
6111,42732,0408985,17379,Q1634476
6112,42734,0443536,10982,Q640979
6113,42738,0401855,834,Q646025
6114,42740,0433116,25890,Q6675379
6115,42761,0140883,39345,Q1048170
6116,42943,0089913,12701,Q1027212
6117,42946,0085127,21519,Q1144590
6118,43289,0142181,28638,Q964816
6119,43333,0240200,7509,Q617395
6120,43376,0426578,2117,Q311626
6121,43396,0412080,9912,Q128924
6122,43419,0416496,1969,Q754742
6123,43460,0423409,8435,Q300371
6124,43549,0383393,45759,Q1604598
6125,43556,0417433,13275,Q564546
6126,43558,0421729,11565,Q859084
6127,43560,0396752,11283,Q523249
6128,43677,0114745,31894,Q82126
6129,43679,0414982,9286,Q820811
6130,43684,0437777,15363,Q1116712
6131,43708,0425598,292,Q627346
6132,43744,0421994,1544,Q697155
6133,43836,0383216,12096,Q844497
6134,43869,0381971,9975,Q1753443
6135,43871,0408345,9754,Q549574
6136,43904,0455857,10053,Q908384
6137,43908,0449061,7515,Q1749384
6138,43912,0349467,9959,Q736239
6139,43914,0380817,14256,Q3063298
6140,43917,0397313,9036,Q571164
6141,43919,0466342,10073,Q517740
6142,43921,0404390,7304,Q623518
6143,43928,0370032,9920,Q951900
6144,43930,0397078,10025,Q228964
6145,43932,0454919,9682,Q744911
6146,43936,0450232,2207,Q169000
6147,44004,0427229,6877,Q228936
6148,44020,0491703,14609,Q1051702
6149,44022,0438097,950,Q190910
6150,44189,0384814,1967,Q730857
6151,44191,0434409,752,Q5890
6152,44193,0454945,9655,Q72925
6153,44195,0427944,9388,Q840872
6154,44197,0419749,9950,Q64173
6155,44199,0454848,388,Q81224
6156,44204,0468565,868,Q626215
6157,44225,0429591,14191,Q623072
6158,44238,0110329,18009,Q1820145
6159,44241,0113636,19286,Q2620633
6160,44243,0116861,19287,Q680633
6161,44301,0458242,1379,Q1779674
6162,44397,0454841,9792,Q1141519
6163,44399,0393735,10067,Q137109
6164,44511,0436864,35555,Q7896982
6165,44555,0405094,582,Q153882
6166,44597,0057697,37939,Q3209868
6167,44613,0446046,12763,Q761740
6168,44633,0436231,13222,Q7729992
6169,44657,0061996,1561,Q522032
6170,44665,0425210,186,Q684470
6171,44694,0441909,219,Q209667
6172,44709,0437800,13751,Q2529557
6173,44719,0263124,53961,Q3281991
6174,44731,0441796,10069,Q586367
6175,44759,0430912,3093,Q810012
6176,44761,0393109,9270,Q913439
6177,44773,0225481,28349,Q4310517
6178,44777,0383353,10177,Q1157177
6179,44788,0493459,16070,Q1840607
6180,44828,0439815,9035,Q2092936
6181,44840,0437863,9957,Q998219
6182,44849,0386741,9389,Q1514402
6183,44851,0416331,460,Q461539
6184,44864,0436331,8998,Q194142
6185,44889,0404364,20521,Q1508462
6186,44929,0424880,4441,Q280928
6187,44931,0016914,84954,Q473920
6188,44937,0456396,11490,Q466024
6189,44943,0312318,11304,Q490229
6190,44972,0362120,4257,Q1055299
6191,44974,0424136,2652,Q841476
6192,45028,0420087,9526,Q785709
6193,45062,0443632,5820,Q472103
6194,45074,0405469,9904,Q757250
6195,45081,0384537,588,Q637842
6196,45106,0465142,9310,Q464060
6197,45175,0434124,16367,Q2667715
6198,45183,0427954,8982,Q471911
6199,45186,0317919,956,Q288173
6200,45208,0449089,9530,Q923343
6201,45210,0475276,9829,Q282804
6202,45221,0430634,10115,Q2093420
6203,45361,0429573,10008,Q1193443
6204,45382,0398027,7870,Q1253203
6205,45431,0327084,7518,Q245366
6206,45440,0364955,9786,Q705714
6207,45442,0409182,503,Q906633
6208,45447,0382625,591,Q160560
6209,45499,0376994,36668,Q221168
6210,45501,0452594,9767,Q833566
6211,45503,0438315,13689,Q603545
6212,45517,0317219,920,Q182153
6213,45635,0404802,15402,Q178094
6214,45648,0425055,80919,Q3757953
6215,45658,0410400,38344,Q3549360
6216,45662,0466909,806,Q518863
6217,45666,0457510,9353,Q909767
6218,45668,0410297,2044,Q487138
6219,45672,0389860,9339,Q496654
6220,45720,0458352,350,Q223316
6221,45722,0383574,58,Q161087
6222,45726,0463034,1819,Q289841
6223,45728,0424345,2295,Q784514
6224,45730,0452637,9697,Q621529
6225,45732,0465624,4474,Q1216648
6226,45880,0422720,1887,Q829695
6227,45928,0489037,13508,Q1514392
6228,45950,0497116,1781,Q204670
6229,45969,0101545,16270,Q1114685
6230,46062,0475293,10947,Q53110
6231,46105,0428649,17628,Q5976149
6232,46231,0426627,17741,Q2620593
6233,46322,0446059,7549,Q633571
6234,46335,0463985,9615,Q213208
6235,46337,0455499,9513,Q587921
6236,46347,0478209,20604,Q905799
6237,46367,0105187,31692,Q1029546
6238,46530,0348150,1452,Q328695
6239,46559,0468094,7872,Q419906
6240,46572,0443496,18191,Q2436011
6241,46574,0422861,14474,Q2044809
6242,46578,0449059,773,Q192073
6243,46664,0040338,21631,Q2349200
6244,46723,0449467,1164,Q191074
6245,46772,0369994,13141,Q4039001
6246,46850,0492506,35199,Q8034406
6247,46855,0064040,15383,Q681225
6248,46862,0079759,47850,Q18431
6249,46865,0430304,9072,Q581736
6250,46948,0385880,9297,Q725842
6251,46965,0417148,326,Q822660
6252,46967,0457513,512,Q682002
6253,46970,0415306,9718,Q1421593
6254,46972,0477347,1593,Q387601
6255,46974,0469641,1852,Q828547
6256,46976,0420223,1262,Q151898
6257,47044,0430357,82,Q840495
6258,47099,0454921,1402,Q220515
6259,47122,0455967,9293,Q771023
6260,47124,0429589,9906,Q622758
6261,47200,0479884,1948,Q150047
6262,47202,0430576,148,Q471500
6263,47254,0402910,5289,Q1062533
6264,47261,0448075,9782,Q1809484
6265,47382,0462590,9762,Q180125
6266,47384,0383060,14113,Q220299
6267,47404,0452039,21712,Q97214665
6268,47423,0468489,7859,Q1156078
6269,47446,0428856,16998,Q71920
6270,47465,0410764,11559,Q151884
6271,47491,0418455,1023,Q352000
6272,47516,0433412,10118,Q93868
6273,47518,0384793,9788,Q1519049
6274,47538,0074442,11689,Q232166
6275,47566,0039211,33813,Q1089519
6276,47610,0443543,1491,Q645735
6277,47629,0436697,1165,Q223367
6278,47640,0486551,9988,Q857861
6279,47644,0445990,11652,Q1070160
6280,47646,0417225,13816,Q644250
6281,47721,0048980,15265,Q1199519
6282,47725,0473753,11227,Q531362
6283,47736,0032339,33810,Q1388313
6284,47774,0097702,41937,Q544910
6285,47793,0436689,24055,Q7758712
6286,47810,0450345,9708,Q200827
6287,47894,0460989,1116,Q827106
6288,47937,0464196,5072,Q870666
6289,47950,0427969,1249,Q1138011
6290,47952,0475944,9954,Q1196108
6291,47970,0434139,7511,Q1199381
6292,47978,0423169,13075,Q742998
6293,47997,0387808,7512,Q1347609
6294,47999,0486358,1776,Q1603194
6295,48001,0456470,1963,Q494364
6296,48032,0419198,10846,Q19358
6297,48043,0414993,1381,Q842770
6298,48045,0109440,15097,Q3024211
6299,48082,0354899,300,Q151792
6300,48142,0387877,9676,Q313874
6301,48150,0380066,6948,Q657836
6302,48161,0421206,9766,Q1536600
6303,48214,0382357,1595,Q654916
6304,48262,0799954,1666,Q950029
6305,48304,0472043,1579,Q188035
6306,48319,0454824,9664,Q580869
6307,48322,0493430,12094,Q1138620
6308,48326,0405676,1717,Q581964
6309,48342,0435623,15624,Q1129449
6310,48385,0443453,496,Q186323
6311,48394,0457430,1417,Q216006
6312,48412,0406816,4643,Q901255
6313,48414,0400717,7484,Q213012
6314,48416,0462519,9842,Q959876
6315,48516,0407887,1422,Q172975
6316,48518,0420294,10781,Q642016
6317,48520,0424993,9794,Q1339386
6318,48560,0439289,7510,Q1755538
6319,48593,0483726,9895,Q1470582
6320,48596,0419946,8975,Q1130317
6321,48598,0420609,9672,Q467078
6322,48638,0074291,42236,Q18429
6323,48649,0024966,46774,Q153593
6324,48678,0426459,10070,Q260648
6325,48696,0404203,1440,Q841203
6326,48698,0814075,13364,Q1184339
6327,48738,0455590,1523,Q176826
6328,48741,0478049,14201,Q2736835
6329,48744,0367027,1378,Q930746
6330,48774,0206634,9693,Q221090
6331,48780,0482571,1124,Q46551
6332,48783,0418689,3683,Q464951
6333,48872,0475169,6077,Q186900
6334,48877,0489270,214,Q276392
6335,48879,0437232,1123,Q1050558
6336,48883,0853096,21173,Q675269
6337,48982,0424095,11619,Q752301
6338,48997,0396171,1427,Q164813
6339,49013,0452681,13767,Q1325828
6340,49110,0104905,27295,Q493865
6341,49130,0401445,9726,Q912877
6342,49132,0811136,2152,Q2905624
6343,49220,0470765,14799,Q3076762
6344,49263,0486585,21710,Q4480654
6345,49265,0420901,8588,Q693319
6346,49272,0381061,36557,Q151904
6347,49274,0366548,9836,Q126800
6348,49276,0454987,9809,Q303977
6349,49278,0453467,7551,Q252409
6350,49280,0308055,10741,Q679657
6351,49284,0499603,2357,Q169089
6352,49286,0457939,1581,Q478748
6353,49314,0433387,7873,Q301768
